rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Great product.,"This works great on my mountain bike, I can fit larger water bottles then previous holders. Added bonus no holes on my bike! Price is reasonable.",[],B01LZS50I2,B0C3WB39S9,AEYZPISGEGOMA42KYM35SFWM4LMA,1533643556527,0,True
5.0,Great backpack,Got this for my 5-year-old for hikes and biking. It fits him perfectly and he found it very easy to use. He is so happy to have a backpack just like his Daddy. The backpack is well-made and looks like it will last a long time.,[],B006ZT3YZI,B006ZT3YZI,AHNOASDFMOEXBBR4YSPAXJ6O3ISQ,1357835868000,0,True
5.0,Hubby and I both love these!,These are fantastic. No stupid straw to deal with. Just a flip top cap so you take a good-sized swig. Hubby loves them too.,[],B01CYNSFRA,B01CYNSFRA,AER5L3M3BCOS6CBPGVR4UGVOZRTA,1497035608000,0,True
4.0,Pros - easy to assembly,"Pros - easy to assembly, does not take up too much space, instructions include pictures that outline different excercises (sets) one can use to work out. These include exercises to work your chest, back, forearms, shoulders, legs, etc.<br /><br />Cons - Exercise instructions are too vague & it is difficult to distinguish what to do. Some pictures look similar and so more precise instructions would be helpful. Leg exercises aren't very effective.",[],B001AS697O,B01MRBY09R,AGN3FOKX43CH2YSUGGRH6WWXGA6A,1519791706762,0,True
5.0,Awesome,My 74 year old mom loves this machine! She says she can do 30 minutes without a problem!!,[],B002R8CPRY,B0B1KPDCWF,AE67STXOATGALYO4IHFIKOR5FIQQ,1554732839895,1,True
3.0,battery additive,"It did not work for me, but having said that i knew going into it that it was a long shot.  my choice",[],B00BTH4S4C,B00BTH4S4C,AEBXRHMGGWD3YEETEMMCF47QTU6Q,1632336409482,0,True
5.0,Five Stars,Perfect! My daughter loves it!,[],B00OTWVN2Y,B07GYM75TM,AFT6UDED3C7WK6OJAA7OSV6Y3C7A,1452545232000,0,True
1.0,Absolutely Terrible,"The spokes corroded out after six months and just popped out from the rims because they aren’t stainless.<br /><br />DO NOT BUY!!!<br /><br />A complete waste of money.<br /><br />Of course they were out of warranty, so I just tossed them in trash...",[],B01823A2FE,B01823A2D6,AH2UN3LCDV3B42KQUUJOR4PMLRWA,1564846401423,2,True
5.0,Wear them if you got them! Help protect your eyes.,These over the glasses sunglasses are the second pair I have purchased. I keep one pair in the car. They are well made and fit snug.<br /> They maybe too snug for some folks. I also like the matt finish and the fact that they block harmful rays.,[],B013JLU5VA,B013JLU5VA,AFSMS2MHAVKJDLOK3PHV3IU3YSSQ,1490701271000,0,True
2.0,High hopes. Missing pieces,Was super excited to get it. But sadly it’s missing a key piece to hold it in place.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71fdn+yHooL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71fdn+yHooL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71fdn+yHooL.jpg', 'attachment_type': 'IMAGE'}]",B00ZJZFZOW,B00ZJZFZOW,AHSPYPCEJ3EOLU47WUHZ7I25G4HQ,1584816387012,0,True
5.0,Five Stars,Mission accomplished! He loves it!,[],B001PR0NPE,B08S8PX5MT,AGLQJYKOZEEP36JFXEBMMNISEYRQ,1420996426000,0,True
1.0,Extraordinary overpricing,I just bought a version of the same thing for about $30. It works just fine. You don't need all the bells and whistles to just get a little exercise while at your desk.,[],B081P6BQKD,B081NP2W85,AG7RJXOVJU6MTKNMD3HAZ7T6LAIA,1625118978097,1,False
5.0,Don't spend more than you should.,"So far, this is the cheapest yellow balls I know from Amazon. At my golf level, I lose at lot of balls. At my golf level, I would not see any difference in driving distance. This is perfect for me.",[],B00AWOTRY4,B08KR6XZRT,AE3GGKVUSDZ5UM63KCOMLDZ5I4XA,1534169527882,0,True
4.0,Easy to install,We liked how it was a good match for our daughters bike.,[],B000AO5N0S,B073RXSLFT,AE2MZMNODGEUZFQSZ7X7JC2MYWHQ,1663336466541,0,True
5.0,Perfect size. Great price. Love it!,Here are before and after pics with this awesome shelf! We love it! It fit perfectly in the garage and holds everything in one place.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71IBcqywk9L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71IBcqywk9L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71IBcqywk9L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71RUxm0d2cL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71RUxm0d2cL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71RUxm0d2cL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B074731V84,B0C3NP87YT,AEVNLG46VJMUPEE3NTAKI7KOYCBQ,1601345643061,0,True
4.0,For camping,"They say better safe than sorry, so even though I have matches a lighter as well as Candle lighter I carry this as well I call it the &#34;J.I.C&#34; (just in case) stuff goes wrong you need a back up plan works fine",[],B0010O748Q,B0BYQQRXV8,AGPKDI3RZZBM6OGSVOJZ42SKMDDQ,1392845928000,0,True
5.0,Geniales,Muy bonitos los patinez en verdad,[],B098SMB2SP,B098SGG5WM,AFYRCGMTU2SFJRZH72WDUTTR42HA,1677051890339,0,True
4.0,Compact and Easy to Carry,"I was surprised that the packaging was so compact and easy to carry. Although it was easy to set up by yourself, but it would be better to have another person helping. The porch was big enough to fit my friend and I, but it would be a little tight with 3 people. Overall, this was a good purchase.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61wnD2wIiLL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61wnD2wIiLL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61wnD2wIiLL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71rWC+lFgWL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71rWC+lFgWL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71rWC+lFgWL.jpg', 'attachment_type': 'IMAGE'}]",B00Q4C0HYC,B00Q4C0HYC,AE4V6WB2A7MKWTVP4W3IBY5IK6NA,1502227116423,1,True
5.0,"Great product, and Customer service",As a first time treadmill owner and beginner user.  This product is easy to set up. Storage/ folding up super easy. Did have a few issues but their customer service was amazing. Responded fast and did everything to resolve the problem asap. Would highly recommend.,[],B0BLJXL1RK,B0CHDWSHM4,AHM4P3SR3VPILWPLYREPBM7OQRWQ,1675135471158,0,True
5.0,super comfortable,"definitely buy it. I have been using them for 6 months now, no issues.",[],B07X1M4WTC,B0BMS1N64G,AH5VCGM4L2R6UI4DHYSOD6OKGF3Q,1595729605860,0,True
5.0,Good product for home entertainment,The set came with everything needed for multiple players and spare tips,[],B07YJJ3N5V,B07YJJ3N5V,AGGBYV65RPNEJYLTPRD6D5TUGW5A,1582206278530,0,True
4.0,I love them. I dont think they will last long ...,I love them. I dont think they will last long is saltwater if you dont take care of them. One season so far with heavy striped bass lets see if I can get another.,[],B00CQGSX32,B00CQGSX32,AHL7W65EFFNAZVL4ON3MOUMZ7KIQ,1523148010627,0,False
5.0,Fun for the whole family,My son loves this punching bag. The whole family uses it!,[],B00SV9VF2O,B00SV9VF2O,AFNTHSZE3LERMEKVLD5BEB3YB64A,1561831421406,0,True
5.0,very cool looking,"works great and looks  good - the kids like , lets see how long it last - good price",[],B000H3ACEE,B09VLG277W,AHLDPPRTFXAVAA6E5GXKF47BWS7Q,1585411470318,0,True
3.0,They get the job done,"The metal tubing is quite thin, but hasn't been an issue. It wobbles a bit where the handles connect with the base. They work great for push ups, but the base is too narrow to safely perform handstand push ups.",[],B002OEQ50Y,B014F4GNY8,AELYOEZJHD5RDUGLPYWBP2FXOQZA,1399077877000,1,True
4.0,Awesome pant....but...,I'm a loose 36 waist.<br />These are really tight might wanna get one size up<br /><br />But all in all these pants are bad ass,[],B01N2TTMGW,B01N2TTMGW,AEZHDIX27HI47EJMVQTLNWTYUCCQ,1501114112742,1,True
5.0,Great !,Works very well ! Definitely helps your body produce the sweat !,[],B017AGGBTU,B09SS1NK1B,AEY6LYDDEL45LZB2335ZWGFQLLHQ,1587784387734,1,True
5.0,Heavy Duty Construction,I'm 6'4 and 280lbs.  These chairs hold me like I was a kid.  The legs/cross braces are strong! They dont twist or bend at all.  Very comfortable.,[],B07MD8HQL6,B07MD8HQL6,AGTLGQSB2SO53XTC3U2DY7PU5K2A,1599839806314,0,True
4.0,It does what it's supposed to,Never used a chain breaker before but the only thing that I noticed you have to really line up the pin you wat to remove and sometimes you have to hold the chain tight in place so and get pressure on it to finally pop it out . It does the job . Some of the quick links were warped but maybe that's why they give you more than on pair😃,[],B07SG9282G,B07SG9282G,AG6MALGSXUQZ7LYUQMLTRMRX265A,1602271527781,0,True
5.0,Great tool,"Tolerances are tight with no slop, so it works well.  The tool is fairly short which helps to keep it against the cup as you use it.  I would buy it again.",[],B000R9G7MO,B000R9G7MO,AGZJEFEH7DQTHYVU3QWCPXE7VVSA,1331826725000,0,True
5.0,Cool Frisby,Great toy for kids and adults once you learn to fly it. It is a lot of fun and very durable. Highly recommend to all ages,[],B0069G6CKG,B0069G6CKG,AGOJ47GVTFGNQHPZEZ6CQZM37QHQ,1430514382000,0,True
4.0,Maintenance items,Product is as expected.,[],B017KC6INI,B017KC6INI,AFUORYLMTTFI3E3R44MPA3NLQX4Q,1564359112516,0,True
5.0,Really snug!,Absolutely loved it,[],B07RC1V58N,B07RC19V2X,AHFBR2S4A6BJY7QN6YNU3LENLOAQ,1592891723588,0,False
5.0,great gift,My nephew has enjoyed his holster many times already. Great holster. He has recommended it to all his hunting buddies.,[],B00362AKZY,B00362AKZY,AHYKTC2BMBZ2HJVYH2LKUZEIEI2A,1399396433000,0,True
5.0,My grandkids love these! Great quality and easy to clean,My grandkids love these!  Great quality and easy to clean.,[],B00BUIWK36,B00BUIWK36,AHKXU5XHE7AZHAYLK6CJFN72BOIA,1532831192858,0,True
5.0,Compact and Surprisingly Comfortable Sleeping Mat,Overall this sleeping mat has exceeded my expectations. It's extremely compact which makes it easy to travel with and it's surprisingly comfortable to sleep on (I mainly sleep on my back). I recently took this on a week trip to Arizona and it served its purpose without any issues. I would definitely recommend this to anyone looking for a compact sleeping mat.,[],B09XDNQWXP,B0C86NVY4N,AGIYGMXCZ3FEROHGHSUAHESY52VQ,1657492310469,0,True
5.0,"Good materials, weak construction",I used this mount to put a 55lb thrust trolling motor<br />on my 17 foot stern drive boat.  I found on a internet<br />this mount was rated with several mounts costing over<br />$150.  So the price is right.<br />It is made with strong steel and came with some heavy<br />duty bolts to mount it.  The only issue I had was in the<br />construction.  Some parts were wrong size and some were<br />backwards.  My son and I were able to correct this and<br />mount it securely to the boat.,[],B06XSTT7H4,B06XSTT7H4,AH3ATATAOLEASEZYIACK73VURQ4A,1623359276012,1,False
5.0,Great,Works perfectly through all the season we have,[],B07PLXHWCG,B08F7HYG8W,AGIGW3777YH64GWMH5WZMGJYFUUA,1561725508623,19,True
3.0,They're just OK.,Pads roll to one side on hard surfaces which is annoying.  They stay up on my knees better than most.,[],B004SGDFG8,B004SGDFG8,AEVKKM4BJF266I6R5DJDNKHMSXZQ,1456757921000,2,True
5.0,Nice hat,Great Eagles cap...just wish it would make doug pettersen call better plays.,[],B007URT7T6,B00FS0Q2GI,AHSUVX6BQFEN5JJLCIPEY7XJPV6Q,1575745579788,0,True
5.0,Great glove.. runs a bit small in the 5mm size,"We use these for wakesurfing and love them.<br />The 5mm thicker size is just what we needed.<br />Because they are thicker they do seem to run a little small.<br />They do still bend, but I wouldn't count on picking up any small objects with them.<br />Having warmer hands in cold water makes it so much more enjoyable to be out.<br /><br />The price was right, and Prime is awesome!!",[],B000V9LEDM,B07CRX6PVC,AF6AMKELM4DBAHOQEDZCATJUMAOA,1412203613000,0,True
1.0,Made very cheaply,Ripped out on first use..complete waste of money,[],B00L9E7PC2,B00L9E7PC2,AGEWQLX2HYOMPYNMYYZZILEZHIXA,1630094117009,0,True
1.0,Piece of Junk,Didn’t last 1 month.  Do not purchase!!,[],B0007DHT8Q,B07TXGXTG5,AGG63CDCEAJEQU4DWD5SYFPX2TEQ,1685498878697,0,True
5.0,Great grip,Love this product and I understand why it's recommended. Will purchase again.,[],B08BJ137DL,B08J4329VW,AH53J62MFZYI6NESQE3XLLSZN7BQ,1665629841934,0,True
5.0,Nice Stand,Easy to assemble and adjust.  I used for my Fat bike and mountain bike.  Stand sturdy.,[],B003O7P6LO,B007R0KO20,AHOILAYT2JDMT7P3F7AGMMBGN7CA,1413813463000,0,True
1.0,"Cheaply made, get what you pay for.","Handle broke off the lunchbox after two weeks of use. I additionally have a thermos that fits this lunchbox that also does not seal properly and spills water everywhere. Cannot say anything positive about the purchase, very cheap product and construction imo.",[],B0019DCHBW,B0019DCHBW,AEM3AMMARPSGRGW5MXY2CHXELDUQ,1451356096000,0,True
5.0,Excellent Product!,I tried this product at the range last week and couldn't believe how quiet it was when I fired my Glock 36.<br /><br />Great Product!,[],B001E8PPM0,B001E8PPM0,AFIDFTZAW7Z5WVFXYLYP2N2AK6GA,1298897757000,22,True
5.0,Great for backpacking,Nice size and everything thing you need.,[],B07RFN7X51,B07RFN7X51,AGR775M6QGHH3YSDZ7GZ3HCTF5IQ,1561189723123,0,True
1.0,DANGEROUS AND SHOULD NOT BE SOLD,If you have your finger in the ring when closing the knife you might get cut. Fatal flaw in an otherwise decent design.,[],B000UUR6HU,B000UUR6HU,AHY6ZT3FU56LNAEURMASSWKFM4RQ,1564040581887,0,True
4.0,Four Stars,The sleeve is to big and loose for the Klean Kanteen insulated,[],B012SC4V7A,B012SC4V7A,AHOZVG5OEFQY7EVW3SRPKF3XRLXA,1519061304607,0,True
1.0,Not happy.,They roll up and dig in. Not happy.,[],B0175GY84A,B0175GY84A,AF4M7A4N42AK7N7C2LUOF5EW37XQ,1527096834038,0,True
5.0,Five Stars,Great game!,[],B00GG4BBUM,B00GIHRS86,AHMWCD7VHDTI5RR2UQY6X7J7367A,1421516021000,0,True
1.0,Great looking and comfortable,I bought the white Gi.  Great looking and comfortable. The bad: The Gi pant drawstring is green in color and the gi pant is white.  I washed (no bleach) the Venum Gi along with my other white Gi and the green drawstring bled all over the laundry.  Now my other white Gi has a green tint and my brand new white Venum Gi pant has dark green patches all over.  (And I haven't even worn it yet) Not very happy with Venum.,[],B00H1LYY4Y,B00H1LYY4Y,AGNG2IHNWQFJ6NGQ2K5JSECYELNA,1412522293000,0,False
4.0,"It is very well-built, fits both me and my wife.","I think ultimately buying one of these packs comes down to personal preference. 55L is a great amount of storage space and I really like the attachable day pack that is also able to be front- or back-mounted.<br /><br />They say this is a gender-specific fit, but honestly as a 6’1” 175lb dude, this fit me just fine. Also fits my wife fine. There’s so much adjustability I don’t really see how it matters. YMMV but for a lean guy, this is fine.<br /><br />The large bag has a ton of adjustability in the straps and they can be stowed away completely. I don’t quite understand what to do with the cover for the straps when open, though. It just sort of hangs down, or I guess you can roll it up. It feels like there’s an easy solution to stow it neatly, but this bag doesn’t seem to have it.<br /><br />The pack didn’t really come with clear info on the features. I had to watch the video on the Amazon product page to learn, for example, that the front chest strap is also a whistle. Surprised it didn’t have something a bit more explicit considering the plethora of straps and buckles in seemingly random places.<br /><br />Traveling alone, I might pick this over a suitcase. It sure is easier to store when I’m NOT using it. Traveling with kids? Enh…probably would not bring it over a roller suit case. I have so much stuff to carry already, I check big bags and just leave myself as I encumbered as possible.",[],B09ZNKNKZK,B0B5V6C8ZB,AEAY4TC6SA22WXHLVFS6UOHTWQWQ,1667365825060,3,False
5.0,Awesome,I bought this for my husbands birthday and he loves it !,[],B01N8TNI28,B01N8TNI28,AHLJWATI46BROPZ6GQIWBK53RE3Q,1595712890687,0,True
5.0,Good bottle to monitor water intake,"I purchased this water bottle to help with my daily water consumption. The bottle is good but leaks if it lays on its side, other than that I enjoy the bottle.",[],B088GYTQ5Y,B088H94CWS,AEWFSBJBDQPOOYUUHN2FUYU36F4A,1661205646175,0,True
5.0,Love,Nice club,[],B08BQGMNYX,B08FHGK6RK,AH5MSLVSGVSDYEYOPMUAVPP2QFRQ,1624221735594,1,True
3.0,For decorations only,Just ok. The light is kind of weak but they do look good as decoration but not enough light,[],B07147BT87,B07147BT87,AF5IOSVB7PGZOUXSL5UTK7ZEFB4A,1536097494415,0,True
5.0,Best cooler I have ever had!,"I got this cooler for my biryhday party.  I had a huge event planned and needed a hugr cooler that would have enough room for all of the drinks, and stay cool in the hot sun too.<br />The night before the party I loaded up the cooler with ice hoping that I would have a little left and start cooling off my drinks.  When I went the next day to load up more ice I was so shocked to see that nearly all the ice was still in the cooler.  What surprised me even more was 4 days later that cooler had tons of ice still left after I was done with party.<br />I could go on about how well the cooler worked, but the price...  omg the price is amazing for this coller.  I was worried I was spending to much on it, but now I have it and I am using it, I would be more then willing to pay double for the cooler!  This cooler is the greatest.  I can't wait to take it to the beech next month.",[],B07D27G13T,B0BVV6GYYX,AFH2MRKFFPF5ZBGESYXRMPFUFGOA,1564540051864,1,False
5.0,V-Neck,"I got this shirt for my daughter.  She loves it.  As a senior at Mississippi State, this shirt will be fun to wear at baseball games and throughout the summer.",[],B072X8BCTN,B072X8BCTN,AG2XJOJJ6SOSX42ZEG4JPAU5ACGQ,1522110505065,0,True
5.0,Definitely exceeded my expectations,"I wanted something that would introduce me to e-bikes, so I saw this was well reviewed and thought I would give it a try. It more than met my expectations.<br /><br />First, I'm a big person and the 500w motor does a good job of getting me up hills. Also, the pedal assist works great, but it does taking some getting used to (part of learning about e-bikes I expect).<br /><br />As far as battery life, I got around 30 miles which isn't bad. The throttle-mode was fun and did rip through the battery, but the pedal assist work as expected.<br /><br />Assembly was straight forward, though it helps if you're handy with some tools and know how bikes are supposed to go together. I needed to make a few adjustments to things like the front fork, but nothing serious. Took me around 1-2 hours to put it together, but I worked slowly just to make sure everything was right (it was).<br /><br />Still early in my ownership of the bike, but it has already met all my expectations and desires. Looking forward to a lot more e-biking.",[],B084Q6X3CS,B0C4YTYDBM,AG56EPFNUU4CVBUJTTZQKGVMIOAQ,1627876331456,0,False
5.0,"Good fit, solid grip","I've been using these gloves for several weeks now and think they have really enhanced my ability to grip during a workout. They have a snug fit but I personally like that. Early on, some of the blue dye did come off on my hands when I would sweat but that's not a big deal since it does come off.",[],B00BS2NUAG,B00BS2NUAG,AHSZ45KW63WAV2REWC2BISFYKZ7A,1393693719000,0,True
5.0,Exactly What I Wanted,Exactly what I wanted,[],B000KA1DHO,B000KA1DHO,AGHQNVIJMMGXMYFXFL6DA2JX3P7A,1573257722349,0,True
2.0,Two Stars,Straw doesn’t even fit the bottle..,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71PysewAGXL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71PysewAGXL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71PysewAGXL.jpg', 'attachment_type': 'IMAGE'}]",B01LVWSZRQ,B01LVWSZRQ,AGLNGADCBZWRNNHVVGA5L5QBEDUQ,1520781902022,0,True
4.0,Four Stars,I enjoy these pots as they are stack-able...but they are also great as storage space in your pack,[],B00QL7HXCO,B00QL7HXCO,AFHD56JRRF5XSVAVUQC5TJVZDRCQ,1436412834000,1,True
2.0,Order a size (or 2) up. Usually wear a medium but this medium was skin tight,"Was a gift but extremely small,<br />Sending back, now there offering 10.00 cash back to keep.  I paid 20.99!<br />So I lose 10.99, don't think this is fair!!!!",[],B09981B6G7,B09981B6G7,AHCZLHMF5TTXT7PGZA5SCCT7IE6Q,1640788728302,0,True
3.0,Started Leaking,At first these were great.  Clarity was good and they were comfortable.  After a few weeks of light use they started leaking.  Seems the lenses are pressed in with a seal and it doesn't take much.  I'm guessing there are better options for the money.,[],B08D97XBR5,B08D96JYTG,AGACJYI5E7TLGTOMI5W4VLYFCQJQ,1632337104960,1,True
5.0,were what I expected,"Like these very much and suit my intended purpose.  There are some complaints about pull requirements for each cord, just read the product description and that tells you.  True it is not written on each handle or what ever but, hey write the color and weight pull on a note card to refer to until you get it memorized.",[],B002LV3ULW,B002LV3ULW,AEH5KWBTXCRB4D2PKA5BE5VA5FCA,1381270154000,0,True
5.0,Five Stars,"Cute, not thin",[],B075NT9RN8,B0C21KBWDP,AGZZNVEXCOMCCLWMSQYZVDIVVP3A,1530218131192,0,True
5.0,They fit better than any gloves I’ve used in the past,I have large hands and I ordered them in XL. They fit better than any gloves I’ve used in the past. I also have had surgery on my hand and the  incision is on the palm of my hand  so the padding really helps cushion the weights keeping them from causing pain. The wrist wraps stabilize my wrist very well.,[],B01E7P24PC,B07SH1HJ2B,AE4WPAVCEIDVCVOKSODILGNHUCPA,1523994301249,0,True
5.0,Works better than I thought,"I was, frankly, skeptical that the Pumphouse would work.  I couldn't imagine how I was going to get enough air into the bag between squeezes to fill two Big Agnes Air Core pads before bedtime.  I also figured most of the air would leak out around the ""seal"" between the Pumphouse and the pad.<br />The Pumphouse actually worked pretty well.  All you have to do is practice a sort of scooping action (think humpback whales as they lunge to the surface with a mouthful of little fish) as you grab more air.  And the seal worked better than expected.  A second person can make things go faster by pinching the pad airway shut as you unroll the Pumphouse to get more air, but even without a second person filling a couple of sleeping pads was relatively painless.<br />The Pumphouse weighs almost nothing, so I consider it worthy of hauling with us.  Inflating our Big Agnes pads by mouth was not fun.",[],B001AZ5CKC,B001AZ5CKC,AFYYBPQEG5KME3LGVHKPJFIX2JEQ,1310649892000,23,True
5.0,nice,"exactly what you would expect.  not very thick, about an inch, but does what is says.  inflated nicely, hasn't popped although we are not large people.",[],B00RMNYW7U,B00RMNYW7U,AF2AKQAAUWTBFT7QVBRTAZRPFAFA,1460981311000,0,True
5.0,Five Stars,Perfect in every way,[],B00L29FOOA,B00L29FOOA,AE6WF6P43V6ZS2WCRWKBII6GOHTA,1500649533318,0,True
5.0,Good investment.,I just received this item a WEEK early. Sturdy and a good investment. Would definitely recommend product and would buy again!,[],B07GFL211B,B07GFL211B,AGG6L5534TIFO22HUFKS2M7N4OXA,1587410284355,0,True
5.0,Nice belt,Great belt easy on and off very thick,[],B072C4SLV9,B0728JZBD5,AEPJQ4ZNXLIRY4JHRP5A5W54UWYA,1549683805289,0,True
5.0,Mini ornaments!,"Perfect amount for a 3 1/2 foot tree, great quality & design. I have the best tree in the neighborhood.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51lrM6e1AJL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51lrM6e1AJL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51lrM6e1AJL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51paY+cpWXL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51paY+cpWXL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51paY+cpWXL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51xoghzz20L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51xoghzz20L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51xoghzz20L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/616y-BFC7QL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/616y-BFC7QL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/616y-BFC7QL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B004DRJ1Q0,B004DRJ1Q0,AF5ZMVBIB4PLML3H6U2HXCIYSGYA,1355743526000,1,True
5.0,Great storage used for 250 night crawlers,Used to store 250 worms no issues.<br />I did reinforce the box w packing tape as I was afraid the foam would get damaged while traveling.  Can see them lasting a few seasons with care.  Worth the price.  The worms love the food I mixed it 50/50 w the dirt they were living in.,[],B000PVEC0I,B08DPQ1C1C,AFO577TEO4EX6MKF33W7DVWONRZA,1561677082277,1,True
1.0,Poor,"Very poorly made, after using two times they started to come apart!!",[],B07N8H52VN,B07N8H1QFX,AEEBXILSRNZ645I3ACINOHUCIQ3A,1573349082839,0,True
1.0,Wrong Decal - Waste of Time,"There was only one decal, and it was the wrong decal.  How did 2 American flag decals end up being one US Navy decal.  Waste of time and money.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81V9doVUWgL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81V9doVUWgL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81V9doVUWgL.jpg', 'attachment_type': 'IMAGE'}]",B0825H6KGK,B0825H6KGK,AGSOMQUI7XM5L2Y72UCQHGJI4NUQ,1597004330471,0,True
3.0,Fell apart,Not durable,[],B00D6L8FQQ,B00MIQOYQ0,AE2T42OHA5ULINKIFDTGTMFZ5FIA,1679818663975,0,True
5.0,The best of the best,"The best water bottle I have ever had, it goes with me everywhere and I highly recommend it to all my friends and family.",[],B01MQZEIUN,B08XXQSHH6,AH2VRBWVE6CBHSQ24JSQKDSUDWKA,1569195856837,0,True
5.0,very comfortable,"I love using these to ride my bike and keep bugs and dust out of my eyes, and for playing golf.",[],B0035LWORS,B07CMKSBPT,AFS4NYLKG3RJZKMVGNEOVESKXY4A,1542431082645,0,True
5.0,Perfect,This is well made and easily adjustable.  It comes with both types of attachment hardware and will work on any bike.,[],B00DYFS3N4,B00GZHEP62,AFDGEHRQQW5T2SBPY6B6WLF2L6GA,1533647502407,0,True
5.0,Sturdy,"It was a bit confusing as the picture has several cards showing, but you really only get one of each color.<br />They are the perfect size and sturdy enough to last.",[],B00B4ESJCW,B00B4ESJCW,AEIU6MZH3NSNSU5U2H2XQRQHOI2Q,1447440449000,0,True
5.0,Beautiful,"Dude... Love this effin' knife.  Sleek, light, sharp as hell, perfect size, holds an edge, and high degree of craftsmanship.  I would wager money that you could perform surgery with a Leek.  Love this particular handle.  Strong but light.  Probably not as solid as the metal handle, but you'd have to put a relatively decent amount of effort into banging up this handle.  The Leek is definitely what I'd call a gentleman's knife.  And easily one of the top 5 knives as far as everyday pocket knives go.",[],B001CDJAJ6,B001CDJAJ6,AHNBZG4GQ4BUT3CLDZTV52ZJLLZA,1349080399000,0,False
5.0,🥰,❤️,[],B007NUKQ9A,B007NUKQ9A,AFP3M5LQCDLOPJMJETSFYF2FJLSA,1580652843836,0,True
4.0,Just needs pockets!,"This was exactly what I needed for my first tri. Light weight. Fits like a glove. The legs aren’t too long and it’s got PADDING!!! Yaaaaas! It had one sad & lonely booty pocket without a zipper. And your stuff WILL FALL OUT. Fit easily under my wetsuit too. If the pocket had a zipper or if there were side pockets, I would have given it 5 stars. YES YOU NEED TO WEAR A SPORTS BRA UNDERNEATH.<br />I’m 5’4 and 130. Small was perfect.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71quIT6fYTL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71quIT6fYTL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71quIT6fYTL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B082FP4JGW,B076JLSDC1,AEOO7HLSXZ3HEITDVYLJJ4AJBL7Q,1661875824493,0,True
